EM_EVENTPROBABILITY,age,EM_CLASSIFICATION,base_monthly_rate_phone,EM_PROBABILITY,data_consumption,phone_balance,phone_price,time_since_complaints,time_since_technical_problems,total_complaints,total_data_consumption,total_technical_problems,total_text_consumption,total_voice_consumption,voice_consumption,promo,workphone,base_monthly_rate_plan,data,plan_type,P_churn_in_12False,P_churn_in_12True,I_churn_in_12,_WARN_,family_id,period_id,id,active,text_consumption,technical_problem,complaints,total_voice_overage_fees,total_data_overage_fees,total_overage_fees,time_since_voice_overage,time_since_data_overage,time_since_overage,gender,unlimited_voice,voice_minutes,unlimited_text,churn_in_12,unique_id
0.062117644,52,FALSE,16.137,0.937882356,3.003,580.943,774.59,0,8,4,39.753,2,14902,1426.102,121.264,FALSE,TRUE,53.9,7,rent,0.937882356,0.062117644,FALSE,,10691,96,16043,TRUE,1339,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16043_10691_96
0.100776253,76,FALSE,5.939,0.899223747,0,106.896,178.16,4,1,2,0,5,7,0,0,FALSE,FALSE,11.5,0,rent,0.899223747,0.100776253,FALSE,,10692,96,16045,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,FALSE,50,1,FALSE,16045_10692_96
0.062577325,47,FALSE,33.282,0.937422675,0.651,399.385,798.77,5,7,1,8,1,1343,1429.308,112.417,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10694,96,16047,TRUE,93,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16047_10694_96
0.170425459,36,FALSE,0,0.829574541,3.323,0,           .,0,           .,3,49.973,0,6637,836.423,73.129,FALSE,FALSE,59.3,9,bring,0.829574541,0.170425459,FALSE,M,10695,96,16048,TRUE,476,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16048_10695_96
0.061840009,40,FALSE,38.272,0.938159991,0.821,561.324,1020.59,2,10,1,12.891,3,2234,1740.716,118.93,FALSE,FALSE,43.1,3,rent,0.938159991,0.061840009,FALSE,,10696,96,16049,TRUE,159,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16049_10696_96
0.065452014,32,FALSE,24.814,0.934547986,1.813,552.994,850.76,1,7,6,18.49,1,3796,381.117,24.332,FALSE,FALSE,59.3,9,rent,0.934547986,0.065452014,FALSE,,10697,96,16050,TRUE,279,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16050_10697_96
0.063731063,47,FALSE,13.075,0.936268937,3.279,470.7,627.6,2,0,4,31.443,5,7114,819.44,68.696,FALSE,FALSE,53.9,7,rent,0.936268937,0.063731063,FALSE,,10698,96,16051,TRUE,611,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16051_10698_96
0.062839013,35,FALSE,33.859,0.937160987,1.151,406.305,812.61,5,4,1,15.805,3,2747,924.378,68.639,FALSE,FALSE,48.5,5,rent,0.937160987,0.062839013,FALSE,,10698,96,16052,TRUE,241,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16052_10698_96
0.062839013,37,FALSE,25.597,0.937160987,2.681,375.424,682.59,11,2,2,28.729,3,4932,347.348,28.406,FALSE,FALSE,48.5,5,rent,0.937160987,0.062839013,FALSE,,10699,96,16053,TRUE,457,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16053_10699_96
0.198802642,36,FALSE,0,0.801197358,1.687,0,           .,7,3,1,19.142,6,4437,1358.818,103.311,FALSE,FALSE,43.1,3,bring,0.801197358,0.198802642,FALSE,M,10700,96,16054,TRUE,354,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16054_10700_96
0.059089989,46,FALSE,19.011,0.940910011,1.808,684.398,912.53,5,2,1,24.915,2,3422,1113.497,113.383,FALSE,FALSE,53.9,7,rent,0.940910011,0.059089989,FALSE,,10700,96,16055,TRUE,258,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16055_10700_96
0.079056774,23,FALSE,0,0.920943226,0,0,697.4,7,3,1,0,4,0,723.811,43.924,FALSE,FALSE,35,0,buy,0.920943226,0.079056774,FALSE,,10701,96,16056,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16056_10701_96
0.057267095,54,FALSE,12.904,0.942732905,0,287.573,442.42,           .,0,0,0,4,0,2530.897,173.874,FALSE,FALSE,35,0,rent,0.942732905,0.057267095,FALSE,M,10702,96,16057,TRUE,0,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16057_10702_96
0.068138549,18,FALSE,21.84,0.931861451,1.807,486.726,748.81,6,2,2,18.422,6,5002,0,0,FALSE,FALSE,43.1,3,rent,0.931861451,0.068138549,FALSE,,10703,96,16058,TRUE,352,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16058_10703_96
0.188549136,18,FALSE,0,0.811450864,1.573,0,           .,0,5,4,21.551,2,2759,306.635,17.248,FALSE,FALSE,43.1,3,bring,0.811450864,0.188549136,FALSE,M,10704,96,16059,TRUE,218,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16059_10704_96
0.182072473,47,FALSE,0,0.817927527,0.972,0,           .,4,6,2,18.185,1,1800,733.493,50.579,FALSE,FALSE,43.1,3,bring,0.817927527,0.182072473,FALSE,M,10704,96,16060,TRUE,139,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16060_10704_96
0.183702549,32,FALSE,0,0.816297451,1.693,0,           .,6,1,2,16.534,4,4218,550.133,49.451,FALSE,FALSE,43.1,3,bring,0.816297451,0.183702549,FALSE,M,10705,96,16061,TRUE,345,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16061_10705_96
0.16908649,38,FALSE,0,0.83091351,2.603,0,           .,           .,2,0,36.54,3,5952,0,0,FALSE,FALSE,53.9,7,bring,0.83091351,0.16908649,FALSE,M,10706,96,16062,TRUE,460,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16062_10706_96
0.182848284,75,FALSE,0,0.817151716,0,0,           .,6,1,1,0,3,7,0,0,FALSE,FALSE,16,0,bring,0.817151716,0.182848284,FALSE,M,10706,96,16063,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,FALSE,200,1,FALSE,16063_10706_96
0.069551451,41,FALSE,24.141,0.930448549,0.787,537.998,827.69,0,3,5,14.845,6,3143,778.435,59.347,FALSE,FALSE,43.1,3,rent,0.930448549,0.069551451,FALSE,,10707,96,16064,TRUE,239,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16064_10707_96
0.077318546,24,FALSE,0,0.922681454,0,0,634.15,1,9,1,0,1,7,1303.831,90.03,FALSE,FALSE,35,0,buy,0.922681454,0.077318546,FALSE,,10708,96,16065,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16065_10708_96
0.188290689,35,FALSE,0,0.811709311,1.22,0,           .,0,6,5,13.984,2,2285,714.682,65.557,FALSE,FALSE,43.1,3,bring,0.811709311,0.188290689,FALSE,M,10708,96,16066,TRUE,157,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16066_10708_96
0.19785114,38,FALSE,0,0.80214886,4.573,0,           .,2,3,2,55.211,2,14370,63.565,4.726,FALSE,FALSE,59.3,9,bring,0.80214886,0.19785114,FALSE,M,10708,96,16067,TRUE,1120,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16067_10708_96
0.162190989,45,FALSE,0,0.837809011,1.583,0,           .,1,           .,2,18.133,0,1716,1282.541,85.095,FALSE,FALSE,48.5,5,bring,0.837809011,0.162190989,FALSE,M,10709,96,16068,TRUE,130,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16068_10709_96
0.183836388,37,FALSE,0,0.816163612,3.837,0,           .,2,0,3,36.131,2,5444,642.504,57.407,FALSE,FALSE,59.3,9,bring,0.816163612,0.183836388,FALSE,M,10710,96,16069,TRUE,356,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16069_10710_96
0.066333588,68,FALSE,8.568,0.933666412,0.688,308.43,411.24,1,5,4,8.238,2,972,3200.565,189.096,FALSE,FALSE,40.4,2,rent,0.933666412,0.066333588,FALSE,,10711,96,16070,TRUE,72,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16070_10711_96
0.181708796,39,FALSE,0,0.818291204,2.654,0,           .,7,5,1,26.479,2,3709,944.101,49.312,FALSE,FALSE,48.5,5,bring,0.818291204,0.181708796,FALSE,M,10711,96,16071,TRUE,248,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16071_10711_96
0.090757521,79,FALSE,8.407,0.909242479,0,100.88,201.76,0,11,4,0,1,0,4510.258,324.341,FALSE,FALSE,35,0,rent,0.909242479,0.090757521,FALSE,,10712,96,16072,TRUE,0,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16072_10712_96
0.183618839,65,FALSE,0,0.816381161,0.356,0,           .,4,6,3,4.629,4,914,2958.971,276.394,FALSE,FALSE,40.4,2,bring,0.816381161,0.183618839,FALSE,M,10713,96,16073,TRUE,89,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16073_10713_96
0.061578321,33,FALSE,38.601,0.938421679,2.724,566.148,1029.36,7,3,3,36.648,2,7090,165.404,13.569,FALSE,FALSE,53.9,7,rent,0.938421679,0.061578321,FALSE,,10714,96,16074,TRUE,560,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16074_10714_96
0.163260625,76,FALSE,0,0.836739375,0,0,           .,3,           .,3,0,0,5,0,0,FALSE,FALSE,16,0,bring,0.836739375,0.163260625,FALSE,M,10715,96,16075,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,FALSE,200,1,FALSE,16075_10715_96
0.184230349,39,FALSE,0,0.815769651,2.338,0,           .,3,0,3,26.742,3,5032,403.481,30.118,FALSE,FALSE,48.5,5,bring,0.815769651,0.184230349,FALSE,M,10716,96,16076,TRUE,420,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16076_10716_96
0.062751783,65,FALSE,19.524,0.937248217,0,286.357,520.65,5,12,2,0,1,6,2807.512,284.318,FALSE,FALSE,35,0,rent,0.937248217,0.062751783,FALSE,,10716,96,16077,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16077_10716_96
0.162666633,58,FALSE,0,0.837333367,0.64,0,           .,           .,4,0,10.033,1,1407,1943.492,170.185,FALSE,FALSE,43.1,3,bring,0.837333367,0.162666633,FALSE,M,10716,96,16078,TRUE,104,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16078_10716_96
0.062333187,42,FALSE,14.295,0.937666813,0.505,514.627,686.17,0,1,2,9.735,4,2025,1801.632,134.995,FALSE,FALSE,43.1,3,rent,0.937666813,0.062333187,FALSE,,10717,96,16079,TRUE,190,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16079_10717_96
0.063786073,22,FALSE,0,0.936213927,1.393,0,759.03,           .,2,0,13.903,3,2603,323.162,22.354,FALSE,FALSE,43.1,3,buy,0.936213927,0.063786073,FALSE,M,10717,96,16080,TRUE,144,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16080_10717_96
0.061528385,18,FALSE,47.384,0.938471615,0.626,568.61,1137.22,1,1,3,10.322,3,2390,209.475,15.998,FALSE,FALSE,43.1,3,rent,0.938471615,0.061528385,FALSE,,10718,96,16081,TRUE,111,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16081_10718_96
0.060212033,23,FALSE,28.803,0.939787967,1.887,641.901,987.54,4,4,1,17.487,2,4176,0,0,FALSE,FALSE,48.5,5,rent,0.939787967,0.060212033,FALSE,,10719,96,16083,TRUE,333,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16083_10719_96
0.198802642,40,FALSE,0,0.801197358,0.737,0,           .,2,0,1,9.385,6,2711,938.889,82.358,FALSE,FALSE,43.1,3,bring,0.801197358,0.198802642,FALSE,M,10719,96,16084,TRUE,227,2,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16084_10719_96
0.194603303,40,FALSE,0,0.805396698,2.059,0,           .,0,1,5,51.62,3,6509,836.887,67.335,FALSE,FALSE,59.3,9,bring,0.805396698,0.194603303,FALSE,M,10720,96,16085,TRUE,466,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16085_10720_96
0.062577325,47,FALSE,25.074,0.937422675,2.484,451.338,752.23,7,2,1,28.984,1,5048,1330.578,112.658,FALSE,FALSE,48.5,5,rent,0.937422675,0.062577325,FALSE,,10721,96,16086,TRUE,319,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16086_10721_96
0.062888986,57,FALSE,11.795,0.937111014,1.182,424.635,566.18,2,5,2,17.068,1,1730,1545.767,107.108,FALSE,FALSE,43.1,3,rent,0.937111014,0.062888986,FALSE,,10722,96,16087,TRUE,119,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16087_10722_96
0.18562334,21,FALSE,0,0.81437666,0.841,0,           .,3,0,3,10.699,4,1718,556.431,44.282,FALSE,FALSE,43.1,3,bring,0.81437666,0.18562334,FALSE,M,10723,96,16088,TRUE,120,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16088_10723_96
0.068138549,23,FALSE,31.953,0.931861451,0.877,468.644,852.08,2,0,2,11.64,6,2013,139.334,12.51,FALSE,FALSE,40.4,2,rent,0.931861451,0.068138549,FALSE,,10723,96,16089,TRUE,158,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16089_10723_96
0.062839013,39,FALSE,37.158,0.937160987,1.296,445.89,891.78,0,1,2,16.372,3,2913,561.632,34.17,FALSE,FALSE,43.1,3,rent,0.937160987,0.062839013,FALSE,,10724,96,16090,TRUE,277,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16090_10724_96
0.059089989,18,FALSE,30.532,0.940910011,1.275,680.42,1046.8,3,1,2,14.114,2,3467,858.103,70.273,FALSE,FALSE,40.4,2,rent,0.940910011,0.059089989,FALSE,,10725,96,16091,TRUE,270,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16091_10725_96
0.063000518,46,FALSE,25.01,0.936999482,0,300.125,600.25,5,9,4,0,1,0,2565.834,160,FALSE,FALSE,35,0,rent,0.936999482,0.063000518,FALSE,,10726,96,16092,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16092_10726_96
0.090956651,71,FALSE,0,0.909043349,0.313,0,198.79,0,0,3,3.955,4,543,3569.666,273.624,FALSE,FALSE,36.35,0.5,buy,0.909043349,0.090956651,FALSE,,10727,96,16093,TRUE,42,1,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16093_10727_96
0.080511572,42,FALSE,0,0.919488428,1.626,0,534.87,5,5,5,19.564,1,3093,1103.526,112.262,FALSE,FALSE,48.5,5,buy,0.919488428,0.080511572,FALSE,,10728,96,16094,TRUE,241,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16094_10728_96
0.063022647,43,FALSE,16.237,0.936977353,1.635,584.542,779.39,5,2,4,23.024,5,12621,1098.438,78.939,FALSE,TRUE,53.9,7,rent,0.936977353,0.063022647,FALSE,,10728,96,16095,TRUE,1055,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16095_10728_96
0.062548425,18,FALSE,32.826,0.937451575,3.294,481.454,875.37,4,3,2,33.908,3,6924,0,0,FALSE,FALSE,59.3,9,rent,0.937451575,0.062548425,FALSE,,10729,96,16096,TRUE,474,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16096_10729_96
0.055454178,23,FALSE,0,0.944545822,0.87,0,603.74,           .,           .,0,13.374,0,3654,0,0,FALSE,FALSE,40.4,2,buy,0.944545822,0.055454178,FALSE,M,10729,96,16097,TRUE,290,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16097_10729_96
0.064054463,56,FALSE,16.793,0.935945538,0,201.52,403.04,0,5,4,0,3,6,2388.673,272.153,FALSE,FALSE,35,0,rent,0.935945538,0.064054463,FALSE,,10730,96,16098,TRUE,1,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16098_10730_96
0.183538527,67,FALSE,0,0.816461473,0,0,           .,0,0,3,0,1,0,2748.485,178.06,FALSE,FALSE,35,0,bring,0.816461473,0.183538527,FALSE,M,10731,96,16099,TRUE,0,1,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16099_10731_96
0.054063196,64,FALSE,17.609,0.945936805,0.192,316.956,528.26,0,           .,2,2.711,0,508,2632.107,167.248,FALSE,FALSE,36.35,0.5,rent,0.945936805,0.054063196,FALSE,M,10732,96,16100,TRUE,47,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16100_10732_96
0.060212033,35,FALSE,16.965,0.939787967,1.704,610.725,814.3,8,11,2,18.739,2,3586,441.86,29.383,FALSE,FALSE,48.5,5,rent,0.939787967,0.060212033,FALSE,,10733,96,16101,TRUE,208,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16101_10733_96
0.189206344,50,FALSE,0,0.810793656,1.542,0,           .,8,4,5,14.904,3,2692,1630.069,102.757,FALSE,FALSE,43.1,3,bring,0.810793656,0.189206344,FALSE,M,10734,96,16102,TRUE,163,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16102_10734_96
0.052153827,51,FALSE,23.128,0.947846173,0.507,416.298,693.83,           .,1,0,7.375,3,3707,2060.588,141.926,FALSE,TRUE,43.1,3,rent,0.947846173,0.052153827,FALSE,M,10734,96,16103,TRUE,231,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16103_10734_96
0.183702549,57,FALSE,0,0.816297451,1.893,0,           .,3,2,1,17.55,4,3102,2250.197,190.014,FALSE,FALSE,43.1,3,bring,0.816297451,0.183702549,FALSE,M,10735,96,16104,TRUE,296,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16104_10735_96
0.188705724,46,FALSE,0,0.811294277,1.292,0,           .,3,5,4,15.388,3,3271,993.013,82.069,FALSE,FALSE,43.1,3,bring,0.811294277,0.188705724,FALSE,M,10736,96,16105,TRUE,217,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16105_10736_96
0.1890665,90,FALSE,0,0.8109335,0,0,           .,0,2,5,0,3,7,0,0,FALSE,FALSE,13,0,bring,0.8109335,0.1890665,FALSE,M,10736,96,16106,TRUE,0,0,1,0,0,0,           .,           .,           .,Man,FALSE,100,1,FALSE,16106_10736_96
0.047963252,63,FALSE,0,0.952036748,1.155,0,           .,11,           .,1,21.013,0,4794,2015.193,133.743,TRUE,FALSE,43.1,3,bring,0.952036748,0.047963252,FALSE,M,10737,96,16108,TRUE,433,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16108_10737_96
0.182648635,44,FALSE,0,0.817351365,1.859,0,           .,2,3,1,28.452,3,6153,1628.835,123.767,FALSE,FALSE,48.5,5,bring,0.817351365,0.182648635,FALSE,M,10738,96,16109,TRUE,457,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16109_10738_96
0.08090387,18,FALSE,0,0.91909613,0.827,0,845.5,9,2,2,13.113,4,3593,0,0,FALSE,FALSE,43.1,3,buy,0.91909613,0.08090387,FALSE,,10739,96,16110,TRUE,268,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16110_10739_96
0.057752248,27,FALSE,20.129,0.942247753,2.044,724.658,966.21,0,7,4,31.257,2,4743,0,0,FALSE,FALSE,53.9,7,rent,0.942247753,0.057752248,FALSE,,10740,96,16111,TRUE,322,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16111_10740_96
0.061528385,25,FALSE,48.572,0.938471615,2.373,582.865,1165.73,3,0,3,35.984,4,6108,152.663,17.206,FALSE,FALSE,59.3,9,rent,0.938471615,0.061528385,FALSE,,10740,96,16112,TRUE,452,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16112_10740_96
0.185308447,33,FALSE,0,0.814691553,0.653,0,           .,1,0,3,10.324,4,1740,889.144,78.758,FALSE,FALSE,40.4,2,bring,0.814691553,0.185308447,FALSE,M,10741,96,16114,TRUE,124,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16114_10741_96
0.06255379,18,FALSE,15.468,0.93744621,0,556.845,742.46,3,1,4,0,3,8,443.576,12.131,FALSE,FALSE,35,0,rent,0.93744621,0.06255379,FALSE,,10742,96,16115,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16115_10742_96
0.063013471,58,FALSE,16.31,0.936986529,0,363.487,559.21,3,3,3,0,3,5,2364.949,123.116,FALSE,FALSE,35,0,rent,0.936986529,0.063013471,FALSE,,10743,96,16116,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16116_10743_96
0.188419858,36,FALSE,0,0.811580142,2.976,0,           .,3,2,1,36.659,5,4166,656.942,58.085,FALSE,FALSE,53.9,7,bring,0.811580142,0.188419858,FALSE,M,10744,96,16117,TRUE,293,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16117_10744_96
0.062379332,33,FALSE,30.576,0.937620668,0.645,550.368,917.28,0,4,4,12.143,3,2728,9.142,0.816,FALSE,FALSE,53.9,7,rent,0.937620668,0.062379332,FALSE,,10745,96,16118,TRUE,219,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16118_10745_96
0.063968447,51,FALSE,10.571,0.936031553,0,380.558,507.41,4,0,2,0,5,0,721.916,69.231,FALSE,FALSE,35,0,rent,0.936031553,0.063968447,FALSE,,10746,96,16119,TRUE,0,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16119_10746_96
0.183303021,25,FALSE,0,0.816696979,0,0,           .,5,4,2,0,3,5,398.985,33.887,FALSE,FALSE,35,0,bring,0.816696979,0.183303021,FALSE,M,10746,96,16120,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16120_10746_96
0.070736049,74,FALSE,9.373,0.929263951,0,337.44,449.92,           .,1,0,0,2,7,3862.193,319.776,FALSE,FALSE,35,0,rent,0.929263951,0.070736049,FALSE,M,10747,96,16121,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16121_10747_96
0.062839013,65,FALSE,18.533,0.937160987,1.061,271.821,494.22,12,1,1,14.195,3,3028,2940.172,263.279,FALSE,FALSE,40.4,2,rent,0.937160987,0.062839013,FALSE,,10748,96,16122,TRUE,213,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16122_10748_96
0.062751783,62,FALSE,15.907,0.937248217,0,354.51,545.4,1,0,2,0,2,0,3138.079,224.753,FALSE,FALSE,35,0,rent,0.937248217,0.062751783,FALSE,,10748,96,16123,TRUE,0,2,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16123_10748_96
0.053974554,22,FALSE,20.394,0.946025446,1.405,734.198,978.93,4,3,2,18.943,2,3549,172.045,11.561,FALSE,FALSE,43.1,3,rent,0.946025446,0.053974554,FALSE,,10748,96,16124,TRUE,311,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16124_10748_96
0.081560752,59,FALSE,7.794,0.918439248,0,280.59,374.12,6,5,3,0,2,0,0,0,FALSE,FALSE,11.5,0,rent,0.918439248,0.081560752,FALSE,,10749,96,16126,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,FALSE,50,1,TRUE,16126_10749_96
0.062839013,36,FALSE,35.608,0.937160987,2.099,427.29,854.58,7,3,2,24.485,4,4140,1256.162,107.196,FALSE,FALSE,53.9,7,rent,0.937160987,0.062839013,FALSE,,10750,96,16127,TRUE,318,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16127_10750_96
0.062577325,43,FALSE,22.05,0.937422675,2.102,323.4,588,4,5,2,26.813,1,4904,836.415,58.454,FALSE,FALSE,53.9,7,rent,0.937422675,0.062577325,FALSE,,10750,96,16128,TRUE,342,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16128_10750_96
0.062577325,45,FALSE,19.65,0.937422675,1.141,437.905,673.7,3,4,2,15.389,1,2488,631.603,47.661,FALSE,FALSE,43.1,3,rent,0.937422675,0.062577325,FALSE,,10751,96,16129,TRUE,151,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16129_10751_96
0.06282606,56,FALSE,14.702,0.93717394,1.118,327.652,504.08,0,11,4,15.721,1,2766,3044.324,216.932,FALSE,FALSE,40.4,2,rent,0.93717394,0.06282606,FALSE,,10751,96,16130,TRUE,248,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16130_10751_96
0.063087748,44,FALSE,20.936,0.936912252,3.065,466.564,717.79,0,0,4,34.982,3,3295,1540.654,74.594,FALSE,FALSE,53.9,7,rent,0.936912252,0.063087748,FALSE,,10752,96,16131,TRUE,269,1,2,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16131_10752_96
0.211065609,46,FALSE,0,0.788934391,1.603,0,           .,1,4,3,16.717,7,2794,1553.957,78.782,FALSE,FALSE,43.1,3,bring,0.788934391,0.211065609,FALSE,M,10753,96,16132,TRUE,163,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16132_10753_96
0.189231981,36,FALSE,0,0.810768019,1.564,0,           .,0,1,1,23.249,5,6981,616.729,32.912,FALSE,FALSE,48.5,5,bring,0.810768019,0.189231981,FALSE,M,10753,96,16133,TRUE,710,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16133_10753_96
0.076785348,25,FALSE,0,0.923214652,2.438,0,1031.25,6,2,2,32.955,3,6127,601.717,50.613,FALSE,FALSE,53.9,7,buy,0.923214652,0.076785348,FALSE,,10754,96,16134,TRUE,450,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16134_10754_96
0.182988128,48,FALSE,0,0.817011872,1.514,0,           .,1,0,2,15.582,3,1978,1352.212,124.16,FALSE,FALSE,43.1,3,bring,0.817011872,0.182988128,FALSE,M,10754,96,16135,TRUE,162,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16135_10754_96
0.0733847,62,FALSE,11.01,0.9266153,0.658,161.474,293.59,4,4,1,6.127,2,1224,2011.985,73.903,FALSE,FALSE,37.7,1,rent,0.9266153,0.0733847,FALSE,,10755,96,16136,TRUE,71,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16136_10755_96
0.176284937,47,FALSE,0,0.823715063,2.065,0,           .,0,           .,5,30.06,0,4537,865.743,50.987,FALSE,FALSE,48.5,5,bring,0.823715063,0.176284937,FALSE,M,10755,96,16137,TRUE,381,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16137_10755_96
